Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
504,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008
521,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136
522,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168
524,US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
529,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058
537,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961
600,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964
601,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
606,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712
608,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256
610,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178
614,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383
616,CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2,0.7,-2.7968
622,US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773
631,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
637,US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
656,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,0.7,-2.6544
658,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
659,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462
661,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765
662,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295
663,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3,0.8,-4.2222
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
671,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.8905
677,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392
679,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262
680,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904
700,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
701,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
704,CA-2015-142027,2015-04-09,2015-04-14,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.8717
709,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49
729,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456
741,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
742,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487
743,US-2016-146710,2016-08-27,2016-09-01,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948
747,CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356
756,CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184
763,CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
782,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449
783,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,-2.7
784,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
819,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288
821,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
836,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995
837,US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
869,CA-2014-136742,2014-04-06,2014-04-10,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928
870,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98
871,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.782,3,0.4,-46.797
879,US-2014-158638,2014-09-17,2014-09-21,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244
900,US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296
902,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088
916,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
917,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
918,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
920,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
935,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.718,6,0.7,-21.7932
947,US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
948,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
950,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596
955,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
958,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168
972,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4,-31.05
973,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
977,US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
979,CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256
988,CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8,-1.8904
1003,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752
1008,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401,3,0.7,-3.5208
1028,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2,0.4,-9.8724
1035,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2,0.7,-1.9272
1036,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3,0.7,-10.5798
